episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
125,252000,2000,-19.0,-95.0,0.218082191780822,2,108,108,107,22,1728.8492801189423,True
126,254000,2000,-8.0,-40.0,0.3085714285714287,0,97,97,97,17,1743.1635210514069,True
127,256000,2000,-8.0,-40.0,0.48,0,114,114,114,26,1756.1770701408386,True
128,258000,2000,-17.6,-88.0,0.21711229946524058,0,99,99,99,19,1770.5679740905762,True
129,260000,2000,-8.5,-42.5,0.3733333333333333,1,101,101,100,16,1784.9176709651947,True
130,262000,2000,-8.9,-44.5,0.2666666666666666,0,105,105,105,20,1799.2291541099548,True
131,264000,2000,-7.2,-36.0,0.4173913043478261,0,87,87,87,15,1813.493250131607,True
132,266000,2000,-8.4,-42.0,0.44999999999999996,1,104,104,103,20,1827.8778052330017,True
133,268000,2000,-6.4,-32.0,0.34444444444444455,0,101,101,101,23,1840.932454109192,True
134,270000,2000,-7.3,-36.5,0.33750000000000013,0,90,90,90,15,1855.406456232071,True
135,272000,2000,-7.4,-37.0,0.375,0,99,99,99,23,1869.8558270931244,True
136,274000,2000,-3.3,-16.5,0.38095238095238093,0,97,97,97,18,1884.2373530864716,True
137,276000,2000,-7.0,-35.0,0.3400000000000001,0,86,86,86,16,1898.7423312664032,True
138,278000,2000,-6.1,-30.5,0.4842105263157894,2,103,103,101,18,1911.8214092254639,True
139,280000,2000,-9.0,-45.0,0.45999999999999996,1,102,102,101,12,1926.3208031654358,True
140,282000,2000,-18.0,-90.0,0.21701149425287358,0,106,106,106,28,1940.7288122177124,True
141,284000,2000,-8.9,-44.5,0.41290322580645156,0,117,117,117,22,1955.2378780841827,True
142,286000,2000,-7.7,-38.5,0.6000000000000001,0,104,104,104,23,1969.6659071445465,True
143,288000,2000,-9.8,-49.0,0.42352941176470593,0,123,123,123,25,1983.387484073639,True
144,290000,2000,-18.0,-90.0,0.20658227848101274,1,102,102,102,24,1999.025826215744,True
145,292000,2000,-9.1,-45.5,0.43333333333333335,1,121,121,120,30,2013.8290729522705,True
146,294000,2000,-8.5,-42.5,0.27428571428571424,0,103,103,103,18,2028.4792699813843,True
147,296000,2000,-8.6,-43.0,0.44999999999999996,0,105,105,105,17,2043.2662081718445,True
148,298000,2000,-8.7,-43.5,0.37777777777777777,0,99,99,99,12,2058.2971110343933,True
149,300000,2000,-19.8,-99.0,0.20671834625323005,1,119,119,118,23,2072.1468539237976,True
150,302000,2000,-8.8,-44.0,0.5666666666666667,0,106,106,106,20,2086.8208272457123,True
151,304000,2000,-6.0,-30.0,0.43199999999999994,0,93,93,93,15,2101.6076080799103,True
152,306000,2000,-6.5,-32.5,0.5066666666666668,3,105,105,103,24,2116.693264245987,True
153,308000,2000,-8.2,-41.0,0.3285714285714285,0,100,100,100,18,2132.1405141353607,True
154,310000,2000,-7.4,-37.0,0.49523809523809526,0,112,112,112,24,2145.794003009796,True
155,312000,2000,-19.2,-96.0,0.2130653266331659,2,100,100,98,10,2160.7601730823517,True
156,314000,2000,-8.7,-43.5,0.3111111111111111,1,105,105,104,18,2175.5380449295044,True
157,316000,2000,-9.0,-45.0,0.3733333333333333,0,109,109,109,19,2191.4110763072968,True
158,318000,2000,-9.4,-47.0,0.4761904761904763,1,109,109,108,17,2206.0710248947144,True
159,320000,2000,-8.8,-44.0,0.4545454545454546,2,109,109,107,21,2219.0833489894867,True
160,322000,2000,-9.8,-49.0,0.40000000000000013,2,127,127,125,31,2233.4523799419403,True
161,324000,2000,-7.7,-38.5,0.28837209302325584,1,96,96,95,21,2247.305864095688,True
162,326000,2000,-9.7,-48.5,0.40000000000000013,1,117,117,116,18,2261.4449622631073,True
163,328000,2000,-17.8,-89.0,0.22267002518891688,0,105,105,105,21,2275.909371137619,True
164,330000,2000,-6.8,-34.0,0.43333333333333335,0,77,77,77,13,2290.0409762859344,True
165,332000,2000,-7.6,-38.0,0.5333333333333334,1,106,106,105,28,2302.7289202213287,True
166,334000,2000,-7.9,-39.5,0.5538461538461539,1,108,108,107,23,2316.6848680973053,True
167,336000,2000,-7.1,-35.5,0.48571428571428577,0,95,95,95,18,2330.6594371795654,True
168,338000,2000,-7.6,-38.0,0.3789473684210527,0,100,100,100,18,2346.554491996765,True
169,340000,2000,-6.8,-34.0,0.49090909090909096,0,101,101,101,21,2360.1936252117157,True
170,342000,2000,-3.3,-16.5,0.34285714285714297,0,93,93,93,20,2372.5612881183624,True
171,344000,2000,-3.1,-15.5,0.4413793103448276,0,91,91,91,16,2386.1028230190277,True
172,346000,2000,-6.7,-33.5,0.8,0,88,88,88,17,2399.8235232830048,True
173,348000,2000,-7.7,-38.5,0.4307692307692308,0,93,93,93,18,2413.7793049812317,True
174,350000,2000,-8.2,-41.0,0.30000000000000004,0,99,99,99,17,2427.787089109421,True
175,352000,2000,-5.2,-26.0,0.3857142857142857,0,63,63,63,11,2440.176966190338,True
176,354000,2000,-9.1,-45.5,0.48888888888888893,2,112,112,111,21,2455.3915400505066,True
177,356000,2000,-8.0,-40.0,0.36571428571428566,1,102,102,101,22,2469.343763113022,True
178,358000,2000,-28.0,-140.0,0.38625,1,89,89,88,15,2482.997225046158,True
179,360000,2000,-9.3,-46.5,0.509090909090909,0,107,107,107,18,2496.8004093170166,True
180,362000,2000,-7.3,-36.5,0.47058823529411775,2,100,100,98,19,2510.311406135559,True
181,364000,2000,-5.9,-29.5,0.30967741935483883,1,82,82,82,17,2523.2028131484985,True
182,366000,2000,-7.1,-35.5,0.2857142857142858,2,103,103,101,20,2537.81925201416,True
183,368000,2000,-1.7,-8.5,0.5454545454545454,1,94,94,93,17,2552.7314870357513,True
184,370000,2000,-6.0,-30.0,0.3314285714285714,0,83,83,83,21,2567.651324033737,True
185,372000,2000,-27.3,-136.5,0.40000000000000013,0,88,88,88,17,2582.4363520145416,True
186,374000,2000,-9.5,-47.5,0.31200000000000006,0,112,112,112,17,2595.670205116272,True
187,376000,2000,-7.4,-37.0,0.40000000000000013,0,91,91,91,17,2610.3776400089264,True
188,378000,2000,-7.4,-37.0,0.5250000000000001,0,94,94,94,20,2624.3559861183167,True
189,380000,2000,-7.9,-39.5,0.47272727272727266,0,95,95,95,18,2638.3420102596283,True
190,382000,2000,-8.3,-41.5,0.4296296296296296,1,110,110,109,25,2652.3999581336975,True
191,384000,2000,-7.2,-36.0,0.3333333333333335,0,104,104,104,20,2664.918146133423,True
192,386000,2000,-8.7,-43.5,0.2604651162790699,1,112,112,111,27,2679.244073152542,True
193,388000,2000,-18.1,-90.5,0.21386138613861383,0,104,104,104,19,2693.238789319992,True
194,390000,2000,-6.7,-33.5,0.4444444444444444,0,99,99,99,20,2706.9565980434418,True
195,392000,2000,-9.5,-47.5,0.56,1,116,116,115,21,2720.905074119568,True
196,394000,2000,-8.1,-40.5,0.30000000000000004,0,105,105,105,20,2735.0226969718933,True
197,396000,2000,-6.7,-33.5,0.32499999999999996,1,103,103,102,26,2747.9761312007904,True
198,398000,2000,-6.9,-34.5,0.40000000000000013,1,97,97,96,26,2761.610165119171,True
199,400000,2000,-7.5,-37.5,0.40000000000000013,0,99,99,99,14,2775.1837301254272,True
200,402000,2000,-5.7,-28.5,0.2604651162790699,0,107,107,107,20,2788.766483068466,True
201,404000,2000,-6.0,-30.0,0.40000000000000013,0,83,83,83,15,2802.495003938675,True
202,406000,2000,-6.9,-34.5,0.32258064516129026,0,85,85,85,14,2814.8612990379333,True
203,408000,2000,-8.3,-41.5,0.33513513513513526,0,107,107,107,22,2828.541477918625,True
204,410000,2000,-7.7,-38.5,0.44285714285714284,0,96,96,96,19,2842.3698410987854,True
205,412000,2000,-4.4,-22.0,0.3285714285714285,0,100,100,100,24,2856.245595932007,True
206,414000,2000,-5.1,-25.5,0.4413793103448276,0,86,86,86,19,2870.0514209270477,True
207,416000,2000,-5.3,-26.5,0.6000000000000001,0,92,92,92,23,2882.397263288498,True
208,418000,2000,-7.4,-37.0,0.40000000000000013,0,90,90,90,14,2896.17258310318,True
209,420000,2000,-8.2,-41.0,0.42105263157894735,0,110,110,110,22,2909.8456802368164,True
210,422000,2000,-5.5,-27.5,0.52,0,94,94,94,13,2923.6107881069183,True
211,424000,2000,-6.5,-32.5,0.5800000000000001,0,92,92,92,19,2938.9284591674805,True
212,426000,2000,-7.9,-39.5,0.4571428571428573,0,107,107,107,26,2953.7738840579987,True
213,428000,2000,-9.1,-45.5,0.2612244897959184,1,124,124,123,23,2966.413718223572,True
214,430000,2000,-6.3,-31.5,0.3407407407407408,0,86,86,86,13,2980.3246641159058,True
215,432000,2000,-17.3,-86.5,0.2199004975124379,1,87,87,86,16,2994.073856115341,True
216,434000,2000,-6.8,-34.0,0.3783783783783785,1,99,99,98,29,3007.886872291565,True
217,436000,2000,-7.4,-37.0,0.4307692307692308,0,96,96,96,20,3021.755613088608,True
