episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
121,244000,2000,0.0,0.0,0.0,0,0,0,0,0,1664.3354098796844,True
122,246000,2000,0.0,0.0,0.0,0,0,0,0,0,1676.441987991333,True
123,248000,2000,0.0,0.0,0.0,0,0,0,0,0,1689.6923809051514,True
124,250000,2000,0.0,0.0,0.0,0,0,0,0,0,1702.8062410354614,True
125,252000,2000,0.0,0.0,0.0,0,0,0,0,0,1716.1060600280762,True
126,254000,2000,0.0,0.0,0.0,0,0,0,0,0,1729.6710529327393,True
127,256000,2000,0.0,0.0,0.0,0,0,0,0,0,1741.6528689861298,True
128,258000,2000,0.0,0.0,0.0,0,0,0,0,0,1755.1812839508057,True
129,260000,2000,0.0,0.0,0.0,0,0,0,0,0,1768.6256251335144,True
130,262000,2000,0.0,0.0,0.0,0,0,0,0,0,1782.047968864441,True
131,264000,2000,0.0,0.0,0.0,0,0,0,0,0,1795.328561782837,True
132,266000,2000,0.0,0.0,0.0,0,0,0,0,0,1808.5895748138428,True
133,268000,2000,0.0,0.0,0.0,0,0,0,0,0,1820.3159840106964,True
134,270000,2000,0.0,0.0,0.0,0,0,0,0,0,1833.5059177875519,True
135,272000,2000,0.0,0.0,0.0,0,0,0,0,0,1846.7109680175781,True
136,274000,2000,0.0,0.0,0.0,0,0,0,0,0,1859.9477801322937,True
137,276000,2000,0.0,0.0,0.0,0,0,0,0,0,1873.0995891094208,True
138,278000,2000,0.0,0.0,0.0,0,0,0,0,0,1885.0848989486694,True
139,280000,2000,0.0,0.0,0.0,0,0,0,0,0,1898.3345441818237,True
140,282000,2000,0.0,0.0,0.0,0,0,0,0,0,1911.5310969352722,True
141,284000,2000,0.0,0.0,0.0,0,0,0,0,0,1924.6647698879242,True
142,286000,2000,0.0,0.0,0.0,0,0,0,0,0,1937.9119758605957,True
143,288000,2000,0.0,0.0,0.0,0,0,0,0,0,1949.9272592067719,True
144,290000,2000,0.0,0.0,0.0,0,0,0,0,0,1963.104022026062,True
145,292000,2000,0.2,1.0,0.8,0,0,0,0,0,1976.4655270576477,True
146,294000,2000,0.0,0.0,0.0,0,0,0,0,0,1989.8089859485626,True
147,296000,2000,0.0,0.0,0.0,0,0,0,0,0,2003.0193519592285,True
148,298000,2000,-10.4,-52.0,0.2029556650246307,0,0,0,0,0,2016.1873860359192,True
149,300000,2000,0.0,0.0,0.0,0,0,0,0,0,2028.2568039894104,True
150,302000,2000,0.0,0.0,0.0,0,0,0,0,0,2041.5821239948273,True
151,304000,2000,0.0,0.0,0.0,0,0,0,0,0,2054.9469130039215,True
152,306000,2000,0.0,0.0,0.0,0,0,0,0,0,2068.3439321517944,True
153,308000,2000,0.0,0.0,0.0,0,0,0,0,0,2081.716887950897,True
154,310000,2000,0.0,0.0,0.0,0,0,0,0,0,2093.684816122055,True
155,312000,2000,0.0,0.0,0.0,0,0,0,0,0,2106.760113954544,True
156,314000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,2120.0105180740356,True
157,316000,2000,0.0,0.0,0.0,0,0,0,0,0,2133.142425060272,True
158,318000,2000,0.0,0.0,0.0,0,0,0,0,0,2146.4285299777985,True
159,320000,2000,0.0,0.0,0.0,0,0,0,0,0,2158.385796070099,True
160,322000,2000,0.0,0.0,0.0,0,0,0,0,0,2171.670385837555,True
161,324000,2000,0.0,0.0,0.0,0,0,0,0,0,2184.695636987686,True
162,326000,2000,0.0,0.0,0.0,0,0,0,0,0,2198.197023868561,True
163,328000,2000,0.0,0.0,0.0,0,0,0,0,0,2211.9111800193787,True
164,330000,2000,0.0,0.0,0.0,0,0,0,0,0,2225.8161590099335,True
165,332000,2000,0.0,0.0,0.0,0,0,0,0,0,2238.6234889030457,True
166,334000,2000,0.0,0.0,0.0,0,0,0,0,0,2252.937296152115,True
167,336000,2000,0.0,0.0,0.0,0,0,0,0,0,2266.884206056595,True
168,338000,2000,0.0,0.0,0.0,0,0,0,0,0,2280.982836008072,True
169,340000,2000,0.0,0.0,0.0,0,0,0,0,0,2295.2548139095306,True
170,342000,2000,-30.2,-151.0,0.5807692307692307,0,0,0,0,0,2308.117733001709,True
171,344000,2000,-30.8,-154.0,0.5811320754716982,0,0,0,0,0,2322.243875026703,True
172,346000,2000,0.0,0.0,0.0,0,0,0,0,0,2336.3611330986023,True
173,348000,2000,0.2,1.0,0.8,0,0,0,0,0,2350.359272956848,True
174,350000,2000,0.0,0.0,0.0,0,0,0,0,0,2364.3113219738007,True
175,352000,2000,0.2,1.0,0.8,0,0,0,0,0,2376.995540857315,True
176,354000,2000,0.0,0.0,0.0,0,0,0,0,0,2390.925308227539,True
177,356000,2000,-0.4,-2.0,0.40000000000000013,0,0,0,0,0,2404.894854068756,True
178,358000,2000,0.0,0.0,0.0,0,0,0,0,0,2418.5546748638153,True
